Neighborhood,GroupedPrimaryPropertyTypes,YearBuilt,NumberofBuildings,NumberofFloors,ENERGYSTARScore,DistanceToDowntown,proportion_surface_parking,proportion_surface_building,Log_SiteEnergyUseWN(kBtu)
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,1912.0,1.0,6.0,79.0,2.5830679842869393,0.0,1.0,18.136357092353368
GREATER DUWAMISH,Bâtiments de Vente et de Services,1993.0,1.0,1.0,57.0,2.960406336495905,0.0,1.0,15.842256309060497
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1926.0,1.0,1.0,83.0,3.7887715753591875,0.0,1.0,14.424345397675527
DELRIDGE,Bâtiments Industriels et de Stockage,1953.0,1.0,1.0,28.0,4.483670298011466,0.0,1.0,14.835932269927095
EAST,Bâtiments Commerciaux et Administratifs,1930.0,1.0,4.0,91.0,1.175219902543582,0.0,1.0,14.968245671619902
NORTHEAST,Bâtiments Commerciaux et Administratifs,2001.0,1.0,6.0,2.0,6.423040146556175,0.39891610145464856,0.6010838985453515,15.963845032804059
LAKE UNION,Bâtiments Commerciaux et Administratifs,2008.0,1.0,5.0,6.0,2.1056265380699246,0.3090949935317949,0.6909050064682051,16.805830762658243
DELRIDGE,Bâtiments Commerciaux et Administratifs,1991.0,1.0,5.0,41.0,4.727439436748954,0.11745326053900627,0.8825467394609937,15.941577481886839
GREATER DUWAMISH,Bâtiments de Vente et de Services,1973.0,1.0,1.0,66.0,4.334006649186748,0.0,1.0,14.748005883339852
EAST,Bâtiments Commerciaux et Administratifs,2004.0,1.0,1.0,53.0,0.9589545594444692,0.0,1.0,16.848770525785056
DOWNTOWN,Bâtiments Commerciaux et Administratifs,2000.0,1.0,11.0,,0.9039672569106214,0.0,1.0,17.06382956673999
DOWNTOWN,Bâtiments Commerciaux et Administratifs,2005.0,1.0,42.0,97.0,0.4108670960342462,0.0,1.0,17.854798912808295
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1926.0,1.0,6.0,,0.6671523221718647,0.0,1.0,14.722972934335456
EAST,Bâtiments Commerciaux et Administratifs,1985.0,1.0,10.0,46.0,1.0207475696863488,0.48894327377557084,0.5110567262244292,16.663601561107395
CENTRAL,Bâtiments Commerciaux et Administratifs,1987.0,1.0,7.0,68.0,1.6914558434224818,0.0,1.0,15.562889799941571
DELRIDGE,Bâtiments de Vente et de Services,2005.0,1.0,1.0,79.0,7.9431449415368505,0.0,1.0,15.576933406695247
EAST,Bâtiments Commerciaux et Administratifs,2008.0,1.0,9.0,58.0,0.4272156276219326,0.33457025704683363,0.6654297429531664,16.510305292264036
EAST,Bâtiments Commerciaux et Administratifs,1973.0,1.0,19.0,50.0,0.777173370384236,0.48890785249647556,0.5110921475035244,16.555769703534885
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1900.0,1.0,6.0,94.0,0.2222012798013666,0.0,1.0,15.950384086566354
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1900.0,1.0,6.0,55.0,0.3432435307686614,0.0,1.0,14.93586982428378
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,1925.0,1.0,4.0,89.0,1.2474250021354387,0.0,1.0,14.823148171597065
MAGNOLIA / QUEEN ANNE,Bâtiments Commerciaux et Administratifs,2000.0,1.0,4.0,93.0,3.20967328366428,0.49643727831082,0.50356272168918,15.445046250211195
DELRIDGE,Bâtiments Autres,2001.0,1.0,3.0,,4.828667405503467,0.1676337565260387,0.8323662434739613,16.07694443558416
SOUTHEAST,Bâtiments Autres,1994.0,3.0,1.0,,5.181046588449193,0.0,1.0,16.879192699265875
DOWNTOWN,Bâtiments Commerciaux et Administratifs,2008.0,1.0,14.0,86.0,1.189769381316704,0.0,1.0,16.57079937099466
MAGNOLIA / QUEEN ANNE,Bâtiments Autres,1994.0,3.0,2.0,,2.7313181936431867,0.0,1.0,16.407801923334414
DOWNTOWN,Bâtiments Commerciaux et Administratifs,2001.0,1.0,23.0,90.0,0.7238840446312336,0.0,1.0,16.609114897021097
DOWNTOWN,Bâtiments Autres,1983.0,1.0,6.0,,1.4139901208636114,0.7142857142857143,0.2857142857142857,15.470601241903946
MAGNOLIA / QUEEN ANNE,Bâtiments Commerciaux et Administratifs,1982.0,1.0,5.0,91.0,2.9595965401664883,0.0,1.0,15.295984459957117
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,2007.0,1.0,1.0,12.0,3.326512248462515,0.17857434987510304,0.821425650124897,16.049416408855958
MAGNOLIA / QUEEN ANNE,Bâtiments Commerciaux et Administratifs,1978.0,1.0,1.0,1.0,6.405917506506924,0.0,1.0,16.932194220416193
MAGNOLIA / QUEEN ANNE,Bâtiments de Vente et de Services,1978.0,1.0,1.0,51.0,4.502866498569453,0.0,1.0,14.899433991685767
MAGNOLIA / QUEEN ANNE,Bâtiments Commerciaux et Administratifs,1937.0,1.0,2.0,59.0,4.317222717283606,0.0,1.0,14.699944921211479
MAGNOLIA / QUEEN ANNE,Bâtiments Commerciaux et Administratifs,2000.0,1.0,4.0,1.0,3.0816602719296275,0.33310924166167005,0.66689075833833,17.05332930735677
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1925.0,1.0,3.0,65.0,1.7077030054468127,0.0,1.0,13.629302659116536
MAGNOLIA / QUEEN ANNE,Bâtiments Commerciaux et Administratifs,2000.0,1.0,5.0,63.0,2.896918478449375,0.3499565453897472,0.6500434546102528,15.877039306735476
MAGNOLIA / QUEEN ANNE,Bâtiments Commerciaux et Administratifs,2008.0,1.0,5.0,56.0,2.772056964597312,0.2541964732230219,0.7458035267769781,16.513927844498102
MAGNOLIA / QUEEN ANNE,Bâtiments Commerciaux et Administratifs,1986.0,1.0,5.0,95.0,2.4905797233874356,0.3786945871956198,0.6213054128043802,15.573310801439737
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1986.0,1.0,7.0,63.0,2.363101558498973,0.28932270456887915,0.7106772954311209,16.35946089427429
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1993.0,1.0,3.0,77.0,1.8149298571704886,0.0,1.0,16.16169541589962
DOWNTOWN,Bâtiments Commerciaux et Administratifs,2000.0,1.0,5.0,99.0,1.5247655138296115,0.46950733735918804,0.530492662640812,16.659642023004242
DOWNTOWN,Bâtiments Industriels et de Stockage,1912.0,1.0,5.0,81.0,0.5570327479130825,0.0,1.0,14.16014422078617
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1918.0,1.0,6.0,,0.4567288260843291,0.1357106563813571,0.8642893436186428,15.359268711630131
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1905.0,1.0,6.0,70.0,0.28718559491478896,0.0,1.0,15.768031592596648
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1910.0,1.0,6.0,86.0,0.3442121738539417,0.0,1.0,15.477196269101707
DOWNTOWN,Bâtiments de Vente et de Services,1910.0,1.0,6.0,89.0,0.3589928569140287,0.0,1.0,15.024613580189653
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1985.0,1.0,2.0,51.0,2.558784000373662,0.0,1.0,15.969126739218368
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,1951.0,1.0,2.0,66.0,2.1639233312479496,0.0,1.0,16.178511780453505
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1960.0,1.0,1.0,95.0,2.1201784802277865,0.0,1.0,13.830459452384876
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1951.0,1.0,4.0,97.0,2.2582691991691273,0.0,1.0,14.869596516887547
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1951.0,1.0,3.0,12.0,2.8009882806565938,0.0,1.0,15.696813535906612
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1970.0,1.0,1.0,55.0,2.7877522649417625,0.0,1.0,14.874233056363588
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1961.0,1.0,1.0,,3.866634743222071,0.0,1.0,15.512954677380511
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1928.0,1.0,2.0,,2.873602227936614,0.0,1.0,14.516515597029821
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1931.0,1.0,2.0,16.0,2.5403399912717037,0.0,1.0,15.480530280941132
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1987.0,1.0,1.0,87.0,1.9883315191712436,0.0,1.0,14.326572228868947
GREATER DUWAMISH,Bâtiments Autres,1986.0,3.0,2.0,,1.6300561151480173,0.0,1.0,15.823458648956194
NORTHWEST,Bâtiments de Vente et de Services,1970.0,1.0,1.0,91.0,9.851420700268024,0.2505109591937416,0.7494890408062583,16.671093301540736
BALLARD,Bâtiments Commerciaux et Administratifs,2001.0,1.0,4.0,5.0,7.204764315254369,0.22863006558658733,0.7713699344134127,15.387674964206509
MAGNOLIA / QUEEN ANNE,Bâtiments Industriels et de Stockage,1974.0,1.0,3.0,,7.131367189807732,0.0,1.0,14.80324621923933
NORTHEAST,Bâtiments Autres,2006.0,1.0,6.0,,5.665513871922423,0.0,1.0,17.063418871838223
LAKE UNION,Bâtiments Commerciaux et Administratifs,2008.0,1.0,4.0,73.0,5.0257608052147775,0.43852376087610984,0.5614762391238902,15.998578287224065
LAKE UNION,Bâtiments Commerciaux et Administratifs,2000.0,1.0,2.0,33.0,5.11404309821134,0.33430948246818876,0.6656905175318112,15.516898465645935
MAGNOLIA / QUEEN ANNE,Bâtiments Commerciaux et Administratifs,1998.0,1.0,5.0,57.0,2.6531753642714038,0.0,1.0,15.741101229036243
LAKE UNION,Bâtiments de Soins de Santé,1999.0,1.0,4.0,,2.9094968030826105,0.15881051940422297,0.841189480595777,17.397310380698467
MAGNOLIA / QUEEN ANNE,Bâtiments Commerciaux et Administratifs,2000.0,1.0,7.0,88.0,2.7134790267340976,0.35013540051679587,0.6498645994832042,15.982615961635762
MAGNOLIA / QUEEN ANNE,Bâtiments Commerciaux et Administratifs,1974.0,1.0,5.0,85.0,2.3509468323009934,0.1818711745846692,0.8181288254153308,15.431912862621989
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1902.0,1.0,3.0,,1.9789137000539045,0.0,1.0,16.324245544524853
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1975.0,1.0,8.0,65.0,1.7407168685780319,0.15753333333333333,0.8424666666666667,16.10163125356743
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1953.0,1.0,7.0,82.0,1.2529334806742998,0.0,1.0,16.62326641610673
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1983.0,1.0,15.0,85.0,1.3623424351606903,0.3076174200136507,0.6923825799863493,16.718881514541017
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1963.0,1.0,11.0,83.0,1.1816350805391322,0.0,1.0,16.302039058507695
DOWNTOWN,Bâtiments Autres,1981.0,1.0,33.0,98.0,1.1101057635795168,0.0,1.0,19.43128474069442
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1985.0,1.0,76.0,86.0,0.22276085751067715,0.16360860968538382,0.8363913903146162,18.343121899767596
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1981.0,1.0,19.0,90.0,1.023563138107046,0.2340925387533734,0.7659074612466266,16.602258316276814
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1925.0,1.0,18.0,68.0,0.910149124470822,0.079327570383641,0.920672429616359,16.956574235608294
DOWNTOWN,Bâtiments de Vente et de Services,1929.0,1.0,4.0,80.0,0.7859295984499084,0.0,1.0,15.932207842642024
DOWNTOWN,Bâtiments Autres,1999.0,1.0,1.0,,0.8852050995918186,0.0,1.0,17.65158739509859
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1908.0,1.0,10.0,97.0,0.7827191887099404,0.0,1.0,15.211789840923217
DOWNTOWN,Bâtiments de Vente et de Services,1940.0,1.0,3.0,59.0,0.5717460442476543,0.0,1.0,14.745246299262142
DOWNTOWN,Bâtiments de Vente et de Services,1924.0,1.0,3.0,39.0,0.5486937342981998,0.0,1.0,15.869917136270896
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1909.0,1.0,6.0,57.0,0.6270264708363034,0.0,1.0,14.87543139339636
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1970.0,1.0,29.0,43.0,0.30680308543479934,0.0,1.0,17.435891795015298
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1929.0,1.0,27.0,62.0,0.3282747225521271,0.061504079493561,0.938495920506439,16.669248356395403
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1921.0,1.0,13.0,13.0,0.3079321502521414,0.0,1.0,16.761864386845783
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1998.0,1.0,13.0,25.0,0.1190925455758899,0.2535066013621372,0.7464933986378628,16.66433500048823
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1910.0,1.0,7.0,91.0,0.43075758750667686,0.0,1.0,15.357928472943575
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1921.0,1.0,3.0,89.0,0.15230959481574685,0.0,1.0,14.52784620667504
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1911.0,1.0,17.0,75.0,0.2193500312493454,0.0,1.0,15.770880889481113
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1981.0,1.0,42.0,95.0,0.2619804878664079,0.16101853000868657,0.8389814699913134,17.492276058530628
EAST,Bâtiments Commerciaux et Administratifs,1988.0,1.0,5.0,15.0,0.922170072008164,0.5273151073330536,0.4726848926669463,15.965951423525167
CENTRAL,Bâtiments Éducatifs et Culturels,1916.0,1.0,2.0,,1.476814807144343,0.0,1.0,13.52225473096216
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1910.0,1.0,6.0,83.0,0.768616618517403,0.14421052631578948,0.8557894736842105,15.266937131139901
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1971.0,1.0,9.0,79.0,0.4014172904536545,0.0,1.0,16.59817423200458
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1998.0,1.0,8.0,96.0,0.7225118627208258,0.27963008194755984,0.7203699180524402,16.42323561867522
GREATER DUWAMISH,Bâtiments Autres,1939.0,1.0,2.0,,1.3675078390906832,0.0,1.0,14.430623018701361
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,1907.0,1.0,6.0,30.0,1.7158739283542614,0.0,1.0,15.286381793408856
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1960.0,1.0,1.0,83.0,2.3313067776898975,0.0,1.0,14.812110792688198
GREATER DUWAMISH,Bâtiments Autres,1944.0,1.0,4.0,,2.558784000373662,0.0,1.0,16.4911865232086
GREATER DUWAMISH,Bâtiments Autres,1985.0,1.0,1.0,,2.5789609432416443,0.0,1.0,15.691756538834847
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1952.0,1.0,2.0,,3.233568243176374,0.0,1.0,15.163046029274065
GREATER DUWAMISH,Bâtiments Autres,1970.0,1.0,1.0,,4.708187441917773,0.0,1.0,15.737996635918702
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,1950.0,1.0,1.0,95.0,5.345519549096487,0.0,1.0,15.704507742046198
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,1973.0,1.0,2.0,67.0,5.869090411349971,0.0,1.0,15.787032896669343
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1966.0,1.0,1.0,11.0,6.240044697374298,0.0,1.0,14.484291913158087
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,1975.0,1.0,5.0,93.0,6.461109175562111,0.0,1.0,16.192799238555086
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1969.0,1.0,1.0,100.0,6.867908054692834,0.0,1.0,11.930024613749138
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1969.0,1.0,1.0,31.0,7.64203184382208,0.0,1.0,15.393056690880424
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1979.0,1.0,1.0,32.0,8.844299024541245,0.0,1.0,14.918733036689979
DELRIDGE,Bâtiments de Vente et de Services,1992.0,1.0,1.0,81.0,9.581131970910054,0.0,1.0,15.860471608863797
NORTHEAST,Bâtiments Autres,2002.0,1.0,6.0,,7.162290182318698,0.7551231606151667,0.24487683938483334,16.030161084323872
GREATER DUWAMISH,Bâtiments de Vente et de Services,1963.0,1.0,1.0,57.0,3.847055098679662,0.0,1.0,15.84274206939314
DELRIDGE,Bâtiments Commerciaux et Administratifs,1929.0,1.0,3.0,1.0,7.120298945192936,0.0,1.0,17.45506669705912
NORTH,Bâtiments Autres,2000.0,1.0,5.0,,11.590720225627626,0.06535753738602826,0.9346424626139718,16.220394173496327
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1986.0,1.0,1.0,43.0,4.338014585740859,0.0,1.0,16.647185012655058
MAGNOLIA / QUEEN ANNE,Bâtiments Commerciaux et Administratifs,2008.0,1.0,4.0,77.0,3.3887334663611903,0.4127803004705669,0.5872196995294331,16.085983531775664
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1900.0,1.0,6.0,83.0,0.6544307598412692,0.16541353383458646,0.8345864661654135,15.536043144301976
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1946.0,1.0,1.0,57.0,4.191393141741747,0.0,1.0,15.056647346441077
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1917.0,1.0,1.0,,3.3346571888125154,0.0,1.0,13.314589368783713
DELRIDGE,Bâtiments Industriels et de Stockage,1966.0,1.0,1.0,98.0,4.02390746489983,0.0,1.0,13.340995467363356
MAGNOLIA / QUEEN ANNE,Bâtiments Commerciaux et Administratifs,1994.0,1.0,10.0,87.0,3.131603409806817,0.0,1.0,16.259436346446694
DOWNTOWN,Bâtiments Commerciaux et Administratifs,2009.0,1.0,17.0,91.0,0.5737738967316837,0.33416411785202677,0.6658358821479732,16.427867585929576
NORTHEAST,Bâtiments de Vente et de Services,1956.0,1.0,2.0,,6.89670365543709,0.0,1.0,15.53138263948403
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1966.0,1.0,2.0,47.0,10.887247000544178,0.0,1.0,14.915545833705874
EAST,Bâtiments Commerciaux et Administratifs,2003.0,1.0,5.0,70.0,0.9138979348402565,0.4106422418493076,0.5893577581506924,16.112209260103217
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1978.0,1.0,1.0,90.0,11.0574700745215,0.0,1.0,13.970413169305875
EAST,Bâtiments de Soins de Santé,1994.0,7.0,14.0,54.0,0.9489481573727638,0.0,1.0,19.505633122745735
MAGNOLIA / QUEEN ANNE,Bâtiments Autres,1928.0,3.0,4.0,,2.4566006116624552,0.0,1.0,16.352216886405667
EAST,Bâtiments Commerciaux et Administratifs,1990.0,1.0,5.0,59.0,1.1066301635422622,0.5499189756028457,0.4500810243971543,16.366122625925605
NORTH,Bâtiments Autres,1987.0,1.0,5.0,18.0,10.509102641154344,0.0,1.0,15.888422641552951
BALLARD,Bâtiments Industriels et de Stockage,2004.0,1.0,4.0,87.0,6.348813238917402,0.07394769385792149,0.9260523061420785,13.985649140285101
EAST,Bâtiments d'Hébergement,2003.0,1.0,6.0,28.0,1.256109395449026,0.33223952970872495,0.667760470291275,16.451787024561643
MAGNOLIA / QUEEN ANNE,Bâtiments Autres,1999.0,1.0,5.0,,2.132622995558454,0.0,1.0,16.760442100012224
MAGNOLIA / QUEEN ANNE,Bâtiments d'Hébergement,2008.0,1.0,5.0,8.0,2.646196559689949,0.19018201973966528,0.8098179802603347,16.066343514476728
EAST,Bâtiments Industriels et de Stockage,1988.0,1.0,4.0,83.0,1.9101035463270721,0.0,1.0,13.895919929177749
DELRIDGE,Bâtiments Industriels et de Stockage,1970.0,1.0,1.0,1.0,7.342510100651152,0.0,1.0,16.463730142777546
NORTHWEST,Bâtiments de Vente et de Services,1995.0,1.0,1.0,60.0,12.155149885335302,0.0,1.0,16.255636955628592
CENTRAL,Bâtiments Éducatifs et Culturels,1974.0,2.0,4.0,,2.3289674652053263,0.0,1.0,15.840374602371844
GREATER DUWAMISH,Bâtiments Autres,2002.0,1.0,3.0,,2.7365289861251996,0.0,1.0,16.853471564118376
SOUTHWEST,Bâtiments Industriels et de Stockage,1965.0,1.0,1.0,88.0,4.068750052417206,0.0,1.0,13.900006795474035
CENTRAL,Bâtiments Commerciaux et Administratifs,1910.0,1.0,6.0,57.0,1.8141961545191834,0.0,1.0,17.05751730833142
GREATER DUWAMISH,Bâtiments de Vente et de Services,1958.0,1.0,1.0,,6.323065982273506,0.0,1.0,15.541462968467732
NORTH,Bâtiments Industriels et de Stockage,1987.0,1.0,4.0,96.0,11.695136151689217,0.0,1.0,13.53485507444751
EAST,Bâtiments de Vente et de Services,1996.0,1.0,3.0,71.0,1.3003120988135517,0.0,1.0,16.16061227278628
GREATER DUWAMISH,Bâtiments Autres,2008.0,1.0,2.0,,1.407746607941365,0.0,1.0,14.475845055023258
NORTHEAST,Bâtiments Commerciaux et Administratifs,1960.0,1.0,3.0,1.0,6.514410761200988,0.42573544899248755,0.5742645510075125,16.69904997291582
NORTHEAST,Bâtiments Éducatifs et Culturels,1957.0,1.0,2.0,90.0,8.688547172913967,0.0,1.0,13.700383055755797
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1976.0,1.0,1.0,1.0,7.079753286220887,0.0,1.0,14.34145439840483
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1965.0,1.0,1.0,13.0,7.123645785980978,0.0,1.0,14.106530117305569
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,2001.0,1.0,1.0,3.0,5.635382106065431,0.0,1.0,14.757081047098799
GREATER DUWAMISH,Bâtiments Autres,1994.0,3.0,1.0,,7.392744930849265,0.0,1.0,14.79397868195343
CENTRAL,Bâtiments Commerciaux et Administratifs,1910.0,1.0,3.0,69.0,1.4857727715807498,0.0,1.0,14.540324451056183
NORTHWEST,Bâtiments Éducatifs et Culturels,1922.0,1.0,2.0,54.0,9.11810515115762,0.0,1.0,13.891457195878493
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1967.0,1.0,1.0,49.0,11.148938073044022,0.0,1.0,14.730164150456769
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1979.0,1.0,1.0,,10.909477083108076,0.0,1.0,13.174872925605257
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1969.0,1.0,1.0,10.0,11.238174782820963,0.0,1.0,14.856574768647928
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1981.0,1.0,1.0,73.0,11.148938073044022,0.0,1.0,12.75381157483465
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1979.0,1.0,1.0,,11.134653215061162,0.0,1.0,12.81934429194231
NORTHEAST,Bâtiments Autres,1928.0,1.0,3.0,,10.101775591451815,0.0,1.0,16.24175816853706
BALLARD,Bâtiments Éducatifs et Culturels,1914.0,1.0,2.0,90.0,9.077590349004208,0.0,1.0,13.316078941920281
BALLARD,Bâtiments Commerciaux et Administratifs,1979.0,1.0,3.0,46.0,7.782338926474699,0.0,1.0,14.985089491169335
BALLARD,Bâtiments Commerciaux et Administratifs,1978.0,1.0,2.0,12.0,9.622630886501879,0.0,1.0,14.508772669419411
BALLARD,Bâtiments Commerciaux et Administratifs,1963.0,1.0,3.0,,9.498914417694518,0.0,1.0,14.15292297747501
BALLARD,Bâtiments de Vente et de Services,1977.0,1.0,3.0,,9.474263300625505,0.0,1.0,14.121906429860156
DOWNTOWN,Bâtiments de Soins de Santé,1946.0,1.0,2.0,,1.235528950513338,0.49340629765856286,0.5065937023414372,15.796731313130687
DOWNTOWN,Bâtiments de Vente et de Services,1917.0,1.0,2.0,69.0,1.6359462401663905,0.0,1.0,15.808728003576602
NORTH,Bâtiments Autres,1923.0,1.0,2.0,,8.778665672164255,0.0,1.0,14.004343991392373
NORTHWEST,Bâtiments Autres,1917.0,1.0,2.0,,8.16317233500381,0.0,1.0,14.27750658678345
DOWNTOWN,Bâtiments de Vente et de Services,1955.0,1.0,2.0,,1.593735465368452,0.0,1.0,15.470257821656626
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1917.0,1.0,2.0,,1.5979241705621074,0.0,1.0,14.308162104126875
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1974.0,1.0,5.0,59.0,1.7893173485357563,0.21544682571775173,0.7845531742822482,15.357467705102408
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1942.0,1.0,3.0,96.0,1.8949084985812834,0.0,1.0,14.15788844684215
DOWNTOWN,Bâtiments Éducatifs et Culturels,1948.0,1.0,2.0,15.0,1.8142621808658654,0.0,1.0,14.00495863981468
SOUTHWEST,Bâtiments Éducatifs et Culturels,1926.0,1.0,2.0,94.0,6.828410529050312,0.0,1.0,13.49774558178709
NORTHWEST,Bâtiments de Vente et de Services,1968.0,1.0,1.0,98.0,13.633807181592823,0.0,1.0,13.774359472841313
SOUTHWEST,Bâtiments Éducatifs et Culturels,1949.0,1.0,2.0,86.0,5.897801033804535,0.0,1.0,13.920059969766285
DOWNTOWN,Bâtiments Éducatifs et Culturels,1992.0,1.0,2.0,,1.3818723982129952,0.0,1.0,13.139085959954329
DOWNTOWN,Bâtiments Éducatifs et Culturels,1928.0,1.0,3.0,,1.4406576124102803,0.0,1.0,12.791657408858649
NORTHEAST,Bâtiments de Vente et de Services,1996.0,1.0,1.0,82.0,7.108304775988132,0.0,1.0,14.035187306857377
NORTHEAST,Bâtiments de Vente et de Services,1956.0,1.0,2.0,20.0,6.89670365543709,0.0,1.0,15.376992757977222
NORTHEAST,Bâtiments de Vente et de Services,2003.0,1.0,2.0,82.0,6.89670365543709,0.0,1.0,15.04644530045145
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1929.0,1.0,2.0,95.0,0.2849786306817792,0.0,1.0,13.2188894086707
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1900.0,1.0,7.0,100.0,0.28286512750132853,0.0,1.0,13.262757293954778
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1902.0,1.0,3.0,67.0,0.2938617847555524,0.0,1.0,13.691305468430494
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1906.0,1.0,5.0,24.0,0.0847217061217194,0.0,1.0,14.507301694511991
DOWNTOWN,Bâtiments de Vente et de Services,1906.0,1.0,2.0,86.0,0.0847217061217194,0.0,1.0,14.03479748204276
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1979.0,1.0,3.0,51.0,0.08035100672153399,0.41631504922644164,0.5836849507735584,14.541779844844612
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1908.0,1.0,3.0,50.0,1.3998364081680146,0.0,1.0,14.16868555924293
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1954.0,1.0,3.0,75.0,1.821514257888424,0.148068669527897,0.851931330472103,14.412716678506817
DOWNTOWN,Bâtiments de Vente et de Services,1931.0,1.0,2.0,32.0,1.7025806285140288,0.0,1.0,14.326921360479778
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1926.0,1.0,3.0,50.0,1.6064047490603839,0.13571676501214855,0.8642832349878514,14.684875706257689
DOWNTOWN,Bâtiments d'Hébergement,1990.0,1.0,5.0,87.0,1.3891779256936647,0.0,1.0,14.718320125924091
DOWNTOWN,Bâtiments Autres,1955.0,1.0,2.0,2.0,0.9434293971079747,0.0,1.0,14.397140880865766
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1925.0,1.0,2.0,53.0,0.9282765504315261,0.3097646151752914,0.6902353848247086,14.23630826865795
DOWNTOWN,Bâtiments de Vente et de Services,1923.0,1.0,3.0,,1.0101639754242298,0.0,1.0,15.103632051947606
DOWNTOWN,Bâtiments de Soins de Santé,1926.0,1.0,4.0,,2.138649421121842,0.0,1.0,17.31481822577437
DOWNTOWN,Bâtiments de Vente et de Services,1925.0,1.0,1.0,,2.1758840304170386,0.050876132930513594,0.9491238670694864,13.093157379170131
